disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4543,,,,,14422290.61,978863.96,11797017.07,2023-10-31T00:00:00.000Z,,2506679.8,fcc7953a93c207865d2d969921bd3c3ea361e7f5,2023-10-31T04:23:02.791Z,2d8de3c6-925d-4bf5-99b9-05ff2add98d7
4544,,,,,3898006.13,1083503.97,2372072.09,2023-10-31T00:00:00.000Z,,727715.55,e3aa267be4179b1629195ae9eee66996845cc324,2023-10-31T04:23:02.791Z,f109189f-7ea4-41c7-9ca1-a49fbc92c9d2
4545,,,,,1809645.12,1809645.12,,2023-10-31T00:00:00.000Z,,0,81bef06b18202955589e3887177d7df2a39db3d2,2023-10-31T04:23:02.791Z,cde3dac8-4de7-46f6-a1e1-2193c83c71c2
4546,,,,,12272391.71,431104.04,10791545.91,2023-10-31T00:00:00.000Z,,355190.5,af158449efbf4a510239643302530adb9370d2c4,2023-10-31T04:23:02.791Z,b66c31e0-363b-4987-ae7e-0435f1266e63
4523,4428,22786716.44,,22786716.44,150856024.24,142237479.89,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1445595.35,356ee50b072674dc9ce493eea8235d7f28f77b61,2023-10-31T05:42:54.770Z,d23538e5-9e41-484c-a744-2114cd3008aa
4524,8853,42536743.96,,42536743.96,258513846.06,246244382.57,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,143136,73c7e620a349cc5f046591f7280849c70b1ba597,2023-10-31T05:42:54.770Z,96baa6bf-68fc-49b7-bb96-965793b2cfee
4549,,,,,1120706.77,458138.1,581692.92,2023-10-31T00:00:00.000Z,,0,c32a2627bd340c06109dde4f016d91334d9806a7,2023-10-31T04:23:02.791Z,4e72abba-4997-42a4-b85a-a709c91eb46c
4550,,,,,11135469.81,2563454.73,7596809.98,2023-10-31T00:00:00.000Z,,121610.23,805870b6ad11978c7dbdebf6bc3c8b6780387fba,2023-10-31T04:23:02.791Z,572a27f4-cf6d-48a6-834c-3a942a69ec93
4551,,,,,8948329.23,5946263.27,2340743.39,2023-10-31T00:00:00.000Z,,455796.57,88b11fea856be53488dccbd575aff710920d4ee5,2023-10-31T04:23:02.791Z,3c372fe2-01a0-4ce3-98f9-e5de51723ae3
4552,,,,,8944349.26,650161.68,7458978.27,2023-10-31T00:00:00.000Z,,1780770.68,3fb0ed4a71e2a468fe4c2699d9321b23031e0c4a,2023-10-31T04:23:02.791Z,1df5787f-5a0f-4bbf-9240-4c1230fb8daa
4553,,,,,10899964.34,1655096.77,8097739.01,2023-10-31T00:00:00.000Z,,1482076.19,128671b243a90a5b72fa981f7e72c557a2171ebf,2023-10-31T04:23:02.791Z,960edbf3-f27c-47e1-8b57-9d192cb44e79
4554,,,,,8989180.07,2917697.27,5145523.16,2023-10-31T00:00:00.000Z,,642781.69,080975e93392dad6ca8e3f45759b275c1293c61a,2023-10-31T04:23:02.791Z,b1db1d19-0e72-4941-ab82-20c3ba69f51d
4555,,,,,5913270.1,1741710.44,3486883.88,2023-10-31T00:00:00.000Z,,148805,4e796816714530dd3083033d32cfcce5d67063fc,2023-10-31T04:23:02.791Z,09849260-3690-46ff-a498-3a4485965b38
4556,,,,,9734888.54,1926523.85,7134382.01,2023-10-31T00:00:00.000Z,,457024.76,29c7d54a7429f656f7f9f5a70bfbbdcd68993718,2023-10-31T04:23:02.791Z,dc7b831b-91c4-40cc-b56e-a1d04e1ae57a
4525,2281,15500648.71,,15500648.71,387883155.35,383876307.89,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,6845505.28,afded526dd95acb70deb98be33360bf0ace38c96,2023-10-31T05:42:54.770Z,d6974f76-daf4-425c-84dc-b3ca86180ff0
4526,1423,9254845.83,,9254845.83,224437535.05,211703117.96,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,908639.67,bc79e3085913346a1a8a5992f3d08a70229986c9,2023-10-31T05:42:54.770Z,94a5f0f6-77d5-40a4-a434-27895dd083a3
4527,1325,9557691.72,,9557691.72,19348201.3,19270384.58,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,126795.33,5b555e9593b19d3a36148052ec8021d29c9798de,2023-10-31T05:42:54.770Z,d0a5f892-9dfd-49e4-a003-dc996872e149
5053,,,,,,,,,,0,24011623351e1a5a48c8360127f701c110040ba8,2023-03-18T13:22:12.883Z,810abb71-9890-4570-87e7-bbcc73c2bb12
4561,,,,,1219862.52,963542.16,168289.04,2023-10-31T00:00:00.000Z,,0,7f73e8883a2cdff9a6e040058fe8d246c98fd6f9,2023-10-31T04:23:02.791Z,ec7ce3a5-c793-4a1e-b278-cc801d3cd9f0
4528,7462,50548095.45,,50548095.45,326173840.91,311605830.82,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1670754.51,d5a0e19f108ad370cbdf74e6fc88fc305cfafedb,2023-10-31T05:42:54.770Z,402ed051-d479-4603-8021-3e04ae6d19ec
4529,3077,16118778.58,,16118778.58,300856521.17,300601949.25,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,804273.51,a46d3768e62717c574cc1aaf52f552b6b2568b1c,2023-10-31T05:42:54.770Z,1ef74313-ae24-4302-b82c-eb89f995c8f8
4530,7522,46562965.88,,46562965.88,85121210.53,83797643.99,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,2373031.2,13de08a69ce9e45b490a82bfdd8850edca62f51b,2023-10-31T05:42:54.770Z,f4d0a8fc-07fd-4349-b45e-d8ca409afd3c
4565,,,,,2573886,11272.5,2322226.82,2023-10-31T00:00:00.000Z,,364010.82,215a016091a88c512fb18e7e4fead75bcc60f237,2023-10-31T04:23:02.791Z,cbf2196a-3eda-49b2-aaa8-7d720f584aa8
4566,,,,,3417230.22,2234722.45,1026938.76,2023-10-31T00:00:00.000Z,,711233.49,e2e6353c4ab3957f91cd071063771141d3dcdd6c,2023-10-31T04:23:02.791Z,72b5db0c-aa79-4891-bf7c-14e0fd9fa8cd
4567,,,,,406161677.37,80371808.95,281475121.9,2023-10-31T00:00:00.000Z,,11324502.48,c1281929d26faa65cf1c60494aae17c73ee54e85,2023-10-31T04:23:02.791Z,8daaf244-c257-4b1c-a521-e1408b0754e9
4568,,,,,29375344.19,14715075.3,12313783.41,2023-10-31T00:00:00.000Z,,1641180.56,6bb9b4579d1b7c9bb4d8cfaa2ec83fa93aa06f27,2023-10-31T04:23:02.791Z,4031f001-f356-4529-b23c-b6bef222e932
4532,255,1390575.2,,1390575.2,526004899.33,494392877.05,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,3193285.2,add9c153085291edcbccef0162926eeeda3fc768,2023-10-31T05:42:54.770Z,e22539bd-19a0-47fb-ae6a-b00dbe59124e
4572,,,,,64760122.16,43287757.17,16383697.75,2023-10-31T00:00:00.000Z,,2457774.54,0460be6394645bc290e327e341a533a39c5cda70,2023-10-31T04:23:02.791Z,ea493e45-d253-4813-8e40-7829b6f9f872
4533,364,1780202.19,,1780202.19,466786314.42,452876653.08,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,0,3cff80ca6813efa9448bce5a2b2b1c26e6774c22,2023-10-31T05:42:54.770Z,bc7576e3-d525-4c8c-a5b5-7b22e5e3edf4
4574,,,,,41210663.36,26804417.89,10260092.09,2023-10-31T00:00:00.000Z,,609850.64,a71715c6633d4b53e9536ce219fadd018dbdc725,2023-10-31T04:23:02.791Z,456e1f55-0526-47f4-8bfc-d8cd0936ad27
4575,,,,,110472378.47,73139863.75,34499217.92,2023-10-31T00:00:00.000Z,,4541698.69,c8e53105cba0367477b57fd2002c885909731581,2023-10-31T04:23:02.791Z,9ab8d647-f515-46d5-8cb3-7cd3551bd553
4534,1874,10267891.91,,10267891.91,229217503.54,228851595.08,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,172410.01,996defda5f265b089c168507a9cc91dd94f2f216,2023-10-31T05:42:54.770Z,24f21e67-f2d6-49d6-a193-6a1dab181d1e
4535,719,3888680.76,,3888680.76,84284213.71,78907676.22,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,333276.91,9d2406d8325b6d32ae4194eaf14e75ceea84c698,2023-10-31T05:42:54.770Z,f055ea7e-c2cb-4f19-a0bd-e6d2c0bb985c
4578,,,,,10031186.26,7653954.23,1652381.68,2023-10-31T00:00:00.000Z,,1141887.14,7dd5cbd7ea05c293f7a15809ccdb6c3f87da446e,2023-10-31T04:23:02.791Z,0b72b62b-261e-4245-9f51-4ca78083a55c
4579,,,,,13231743.34,3182067.01,8848252.61,2023-10-31T00:00:00.000Z,,558290.78,db7c2571859ec813c1b9626da2b2c01c419fb264,2023-10-31T04:23:02.791Z,6db46025-71f3-4d3f-abe4-4cd0a9fa67cd
4580,,,,,38252598.51,35100608.39,2226587.62,2023-10-31T00:00:00.000Z,,1122162.41,647fcd5514aa67cbf6b49ad413c10aea327355d2,2023-10-31T04:23:02.791Z,1fcc0ac1-a2d3-4f18-8c17-efedeff55c3f
4581,,,,,42228444.34,25946636.3,12366060.79,2023-10-31T00:00:00.000Z,,913878.6,32ac9f37600c1204b801d8c2bc36286bacdeb069,2023-10-31T04:23:02.791Z,07f23335-b9d5-4eec-a7a5-85a4d20e9389
4582,,,,,454701.81,454701.81,,2023-10-31T00:00:00.000Z,,0,0984feabe78e613a6a20221b1ab080c1b8bfdc56,2023-10-31T04:23:02.791Z,3b641114-1c34-4914-aa34-16ff98ea8979
4583,,,,,13696977.59,1157604.68,11696876.33,2023-10-31T00:00:00.000Z,,1703690.13,3df70636e08e0289bcf93ebd42dc453de0aa30de,2023-10-31T04:23:02.791Z,e84faa3c-2260-4fd5-8bba-3231c8569c7e
4584,,,,,36827441.68,10994282.76,25028770.74,2023-10-31T00:00:00.000Z,,893879.67,a277418259fb154c192e3c282af88108c281193b,2023-10-31T04:23:02.791Z,53e38a93-138d-4617-8c8f-f15b538e607b
4585,,,,,32284924.01,1371959.12,30800040.52,2023-10-31T00:00:00.000Z,,0,ccc2f0247b39f5631b5498f9673ef88f046fba7a,2023-10-31T04:23:02.791Z,48f28a4d-1271-4132-9211-15d63b566986
4536,1103,7210690.02,6008813.92,1201876.1,34692902.94,22862272.41,10529140.57,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1646602.43,893efed111ba0e4e5ed3125684854b6689a7ecbd,2023-10-31T05:42:54.770Z,fc5393a0-c493-4296-a6ce-be1c67750cd9
4537,11,48652.35,,48652.35,15338178.94,14674523.87,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,672595,6eb1ba5b2a060f015968e6314cbefac4d137a008,2023-10-31T05:42:54.770Z,65bc4421-f1aa-4932-9343-60a02e772521
4588,,,,,30579942.24,894353.5,27228223.77,2023-10-31T00:00:00.000Z,,530781.87,2222fc3f67bdb749bf8b744d741f451c8365fec2,2023-10-31T04:23:02.791Z,8c4db899-70bb-407f-b2ff-effaa406f276
4589,,,,,13898242.18,1463860.02,12063524.66,2023-10-31T00:00:00.000Z,,705947.06,69d63876ab455e3e7e76cd29969d564f533dde42,2023-10-31T04:23:02.791Z,a17ef2a8-83de-47f2-a646-093b5bd6a189
5115,,,,,,,,,,8689.8,9cd748bf4446212a7a7611816d9dc505aa433aa5,2023-03-18T13:22:12.883Z,dfb83d5e-f382-4acc-ad7c-488a56350062
5118,,,,,,,,,,0,d71f96b15f0962f9ef306a4e03afd3ba1b02eb76,2023-03-18T13:22:12.883Z,21ecfcff-4758-42d8-9736-db45a48f58d0
5119,,,,,,,,,,0,7b647700d7bfbe8c9c496ded5dcaf86a715f641d,2023-03-18T13:22:12.883Z,dcd8367c-9d25-402d-961b-03c8890a1258
5123,,,,,,,,,,0,0c36e59a3db5851e63c901f94567289d48d51f5c,2023-03-18T13:22:12.883Z,46632118-2ed5-4776-b843-231c812694b0
4541,383,1867604.07,1535767.08,331836.99,54695393,18565744.34,34812046.28,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,3208183.6,3b8601ac15f8eb32842a0650a7a37b65dc6388e5,2023-10-31T05:42:54.770Z,9cbeae27-b9ff-48ab-ab73-7e1d00940cf8
4591,,,,,2445957.06,2445957.06,,2023-10-31T00:00:00.000Z,,0,22d82b25eb3ed98637745489069d226c269dba59,2023-10-31T04:23:02.791Z,1f33ff57-b885-4b53-8a9f-098331b108a9
4592,,,,,76756192.45,44428477.49,24612272.82,2023-10-31T00:00:00.000Z,,2708163.65,090e0d6139e5e4c1182c1ff5da2ad0c19c542933,2023-10-31T04:23:02.791Z,4573475b-c609-4377-9f96-67333a9ab4db
4593,,,,,11712506.52,1943568.84,8944820.38,2023-10-31T00:00:00.000Z,,3301155.39,566470ec6830cfb53e32158eee0fc960301ce335,2023-10-31T04:23:02.791Z,517a2ca5-6b2a-4f0f-88ec-63153dfd2568
4594,,,,,16498761.08,2829590.01,12855274.15,2023-10-31T00:00:00.000Z,,56025,49a5f50f151e3644775d9af0dc886ae059540d0d,2023-10-31T04:23:02.791Z,9e1164cc-3e64-4117-a1a9-489aa988d7d2
4542,1089,5569334.41,4951128.84,618205.57,18429003.41,13568210.73,3721958.45,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,2196778.22,48a3713d063cf2e676c6e9dbc912a79e989c0110,2023-10-31T05:42:54.770Z,0e771bf9-333f-461c-aeff-85112eb3290c
4547,2767,30598662.86,29115555.13,1483107.73,29253750.38,9159899.54,17779904.85,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,5392306.88,30a7c509e9d7851af7fdac1e522c454e0af483ab,2023-10-31T05:42:54.770Z,1980f721-5b3a-491c-85f0-38a250158921
4597,,,,,15829403.88,12864798.39,1467828.41,2023-10-31T00:00:00.000Z,,1541757.02,631357878aa1f1f93fc95300cd1f2f6659f92eea,2023-10-31T04:23:02.791Z,69935eed-68de-445b-80a7-7fa513e821c4
4598,,,,,22431160.99,9872340.71,11627480.89,2023-10-31T00:00:00.000Z,,113827.65,659e445ca950581d220aa5ff281e05545335f2d1,2023-10-31T04:23:02.791Z,e280a010-2d02-44ab-bd3d-429340a89730
4599,,,,,26096931.38,19040818.19,4396889.81,2023-10-31T00:00:00.000Z,,757440.73,a01fb1f62e0c3442236623376a2d8406dd704188,2023-10-31T04:23:02.791Z,44b606f1-0e97-425f-8dad-8e289075a3fb
4600,,,,,20317781.26,12012655.72,6278374.48,2023-10-31T00:00:00.000Z,,183834,33e3934331aca26b02df1cb86af6281e222cd81c,2023-10-31T04:23:02.791Z,5f8b2d79-5a07-4395-bfb4-e820b420de44
4548,285,1089134.7,1082812.86,6321.84,24572131.31,568345.64,22433507.22,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,733962,921f564765bfff5c7a60325d598cb945cf92ed51,2023-10-31T05:42:54.770Z,1b28e75f-d718-4097-a244-c75a090dfe58
4602,,,,,62907986.63,31160306.95,27643015.14,2023-10-31T00:00:00.000Z,,2495427.28,ebe4b1759a2f856ce8e816b6bb6c68dd8152ab1b,2023-10-31T04:23:02.791Z,42db834f-37ab-48db-a436-96b66468a11d
4603,,,,,5867014.41,5362610.94,50871.5,2023-10-31T00:00:00.000Z,,791072.26,9418aec8d3189811bd460b7fff0b51943dfca2a8,2023-10-31T04:23:02.791Z,8e0b0b6a-785c-47ac-87d2-f605d3263db8
4604,,,,,5965730.75,282762.46,5362177.9,2023-10-31T00:00:00.000Z,,0,ff16401f595188e2ff1739deb7371adea4fa0645,2023-10-31T04:23:02.791Z,52b470e7-9f04-48dd-9406-59e07bf2ca4f
4557,3092,11423336.69,8178199.02,3245137.67,195645059.69,160801847.97,24947519.06,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,38648306.17,951af0c03fa5b47672a2d836fb084d7a330bd237,2023-10-31T05:42:54.770Z,2c4ff757-6507-4200-a86f-d28b609391d1
4558,2912,23331578.62,18484122.4,4847456.22,479396968.91,347710390.85,91511118.79,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,40450838.57,a7ce02c4f3b5e1d8b3fc25103d340d84814f89cc,2023-10-31T05:42:54.770Z,8a900b0e-2a1a-4eca-a5b3-99c9773d71f5
4559,76134,242700827.1,172721058.31,69979768.79,2456790603.11,1329682334.65,1046700724.2,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,47915576.24,7a688a5dcc4570c1f1186aaa6e729d987f13d502,2023-10-31T05:42:54.770Z,cac856c9-ac02-4acf-94cc-9158493ae488
4560,309,1326459.25,750166.22,576293.03,,,,,2023-10-31T00:00:00.000Z,42000,d2dd601a21fef7c83722f47e217c675dfcbe13ac,2023-10-31T05:42:54.770Z,c2a4c8c6-e8c3-4383-87b9-76f458461fca
4563,22779,96549405.07,71671516.92,24877888.15,272448088.42,174494629.2,76505025.12,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,663676.99,b319bb98ff2552fc3d380c7cc48890e20b64d471,2023-10-31T05:42:54.770Z,29cdb9c8-95b2-4a73-b1d1-13734fb3eb9e
4612,,,,,13957201.17,893375.44,11967781.29,2023-10-31T00:00:00.000Z,,0,8f483a4e00bae53c97dc5a6b6211aca404f60185,2023-10-31T04:23:02.791Z,0d8d5200-f7e6-4f4d-952c-386e244f5b13
4613,,,,,2723209.79,206606.24,2204969.56,2023-10-31T00:00:00.000Z,,449655.29,94d96f0ad185950e8346ca6c0d7358d92e985dc2,2023-10-31T04:23:02.791Z,d474e28f-a8f8-4f0c-a306-cc59aaf1d431
4564,8558,37688066.27,29679108.25,8008958.02,180777693.81,112094408.17,58432400.5,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,32905933.09,359e796d7c2e08c25fa15e4b666e1b454def0ef7,2023-10-31T05:42:54.770Z,1904be2b-57f9-4bee-a02e-5e649d805221
4569,362,5611101.61,4390958.02,1220143.59,199639609.01,181103156.77,6154270.33,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,13392395.83,b15c268ef6fc0c02f717a93b4c489d17e1467052,2023-10-31T05:42:54.770Z,620e0fd7-4ebe-46e5-8886-a55a1129f3c2
4570,11555,46854634.22,35882461.82,10972172.4,112656104.25,64934551.84,42553924.72,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,3755365.65,e739ca1dfb1391a964262a0ce797a69779a22c0b,2023-10-31T05:42:54.770Z,4bb0a90d-dbb0-4e44-a767-697d6e912075
4616,,,,,28136444.65,4302527.57,22751730.56,2023-10-31T00:00:00.000Z,,405470.66,c05f5107a62c390aa76f767240d132b5d95b9f68,2023-10-31T04:23:02.791Z,82c92691-c889-42d2-876f-c96d2c045ba2
4571,83,346304.76,186566.04,159738.72,,,,,2023-10-31T00:00:00.000Z,0,02e04559e204788cbfafaa879ecfd9f1da39ca5c,2023-10-31T05:42:54.770Z,5331ec97-c398-4b4b-bf06-fd87cf9ddbf0
4573,8941,30416884.58,20948170.93,9468713.65,59122113.69,39686027.98,16818273.39,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,250265.7,291ef48e3f8f7872ebd5c4a1c0817c5269b2e4c1,2023-10-31T05:42:54.770Z,a5f85434-da35-4c22-8d6e-a12a05ba56ec
4619,,,,,138807719.24,133123963.62,1397988.59,2023-10-31T00:00:00.000Z,,1280385.98,40a4dcd0ed7e6d3b954c58faad93137f49574db1,2023-10-31T04:23:02.791Z,43f8b01d-dfa7-4e1a-883c-cf04c99276db
4620,,,,,5330186.14,117036.4,5021940.71,2023-10-31T00:00:00.000Z,,0,cba329c92b88bc4b86f47a59348c0d2a974e91f1,2023-10-31T04:23:02.791Z,e7e4bc72-4ba8-4741-add9-00f60adbcc5c
4621,,,,,7017656.86,219635.84,6250265.78,2023-10-31T00:00:00.000Z,,276210,8205245a1f3537b386bf765b306ff85753bf4673,2023-10-31T04:23:02.791Z,33017f39-9a46-4742-aa56-fc44de52b8f5
4622,,,,,1195832.71,104349.77,929367.33,2023-10-31T00:00:00.000Z,,8847.53,37ea25f0f2167a12bc1a917f230e389f55573265,2023-10-31T04:23:02.791Z,d3caae37-893b-426c-8f28-36ba773444e6
4624,,,,,3530071.78,192732.48,3147051.09,2023-10-31T00:00:00.000Z,,12632.7,07704a8e1a73cf8c8a67e8f65fe5ab7fc49ee4ee,2023-10-31T04:23:02.791Z,d5d4929e-e728-483d-a9df-194615ddfeb4
4576,5393,21230957.65,17928588.24,3302369.41,115979958.23,55355235.86,55715150.86,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1349228.7,057d9ca6142dd58305f6c93e2d52925e628715f6,2023-10-31T05:42:54.770Z,cfcf923f-9ec3-4ddc-87c1-71137c2be656
4625,,,,,47438238.8,7532771.81,37515501.12,2023-10-31T00:00:00.000Z,,4471659.73,1407b240b50e7852d19d48dc962c20cf7502eec1,2023-10-31T04:23:02.791Z,0fa0e76c-4ff6-476d-abb9-f5c99986841e
4577,3908,13555380.43,11417602.54,2137777.89,55884431.63,33522207.91,18726437.02,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,4163328,f7f3deaa8784b7e150f51e4e00c592942c201b3f,2023-10-31T05:42:54.770Z,32b39759-70e4-46a4-bdcf-5693cd0735e9
5167,,,,,,,,,,0,153c3ebb704abfcc164f8d7b961e12a249b9bdef,2023-03-18T13:22:12.883Z,87d036c0-cd22-46d3-9aa7-c13ee207dffc
4627,,,,,1644449.95,766153.13,740024.45,2023-10-31T00:00:00.000Z,,93100,63a7810c7b1de893cab3248e83fbd6261215673a,2023-10-31T04:23:02.791Z,24e62b02-84a3-48bf-ad31-07a2fa36e40f
4628,,,,,2584793.19,876282.16,653088.94,2023-10-31T00:00:00.000Z,,25304.39,6aba787956fe28620c01637b2bc1f07fabbbed7f,2023-10-31T04:23:02.791Z,546aa7ba-3812-44d8-bc19-6e89c32d1cc6
4586,60329,202942853.81,182111272.91,20831580.9,98702025.68,52210405.92,41219249.74,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,7051461.94,f3b242e1c29b391f4befc6a3590974aa8b083b0f,2023-10-31T05:42:54.770Z,3bf41368-ec98-4c90-8eed-48eb5165178c
4587,1205,3433087.72,2882946.5,550141.22,3794782.24,1909158.23,1394293.29,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,936597.95,11c3150a03ff31ca3f4ef5da91688ae0dfaf9ed9,2023-10-31T05:42:54.770Z,871fb399-593c-4989-af7e-8b4169c99716
4631,,,,,3428862.92,0,3218862.92,2023-10-31T00:00:00.000Z,,0,9579a8c43edf4177a95b348bf74b7d217376a1ca,2023-10-31T04:23:02.791Z,6262016f-1c81-428d-8306-123b56f7f6f5
4590,3052,8208404.49,6773869.08,1434535.41,31871056.89,22660541.99,7434726.79,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,828545.87,5d6c90cd99acd27c0afeafcb5112e7d6a34b297e,2023-10-31T05:42:54.770Z,6841c83b-8e97-44ba-8e98-c808d4e83324
4595,1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,8211220.38,ced3beb98d5c16266b986f0b33b461825d78d5c9,2023-10-31T05:42:54.770Z,bc1696a7-a826-4eb5-a3f9-19c3a60c1d29
4636,,,,,14401647.88,133274.56,13566097.74,2023-10-31T00:00:00.000Z,,2852272.06,5598ea6dc6a60313f58b928368d6168adc97f863,2023-10-31T04:23:02.791Z,ef3b7dab-ea80-4ea3-8ddb-3526aa3fcf28
4596,376,2526330.21,2157606.15,368724.06,12373966.89,7664281.23,3947823.09,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,43548.66,76bf848500182ec48e0e36027cc38c01c5a957d9,2023-10-31T05:42:54.770Z,7f16ae24-b972-49bb-9c81-5d3a8ca94aaf
4638,,,,,4449660.91,152707.69,4000090.34,2023-10-31T00:00:00.000Z,,0,aba71491be89cce3834b14e0627a804f2746efb5,2023-10-31T04:23:02.791Z,79fdc0e5-d602-43db-b7bd-5e859d5f2f6c
4639,,,,,4913768.15,1477061.27,3423375.85,2023-10-31T00:00:00.000Z,,0,3f64bfde6be108b8988b1e1416040f659740ad1e,2023-10-31T04:23:02.791Z,08ea5c1a-f4f8-4eb1-8a74-12f59602f129
4640,,,,,12159785.24,712529.56,10657640,2023-10-31T00:00:00.000Z,,79818.32,7cba385d19f31d2481991f88c67ec8d86be3e904,2023-10-31T04:23:02.791Z,2c721f51-1541-4a68-b448-b31439a03733
4641,,,,,9181147.74,272971.63,8272206.57,2023-10-31T00:00:00.000Z,,112029,9a03c43070e96e5ef197c873c7526514c72cec70,2023-10-31T04:23:02.791Z,bc929054-ad51-4609-ba4d-fa56fc544694
4643,,,,,15470883.28,31220.51,14558464.15,2023-10-31T00:00:00.000Z,,49883,0327d4f502c4c1abbbc01479ee67509a6df645ec,2023-10-31T04:23:02.791Z,3f7a8d2c-5e0f-4f91-9171-1205263484a3
4644,,,,,110331005.13,83932069.2,18593926.86,2023-10-31T00:00:00.000Z,,0,fadde4146b7e64722efa859c46376b49f7e618a8,2023-10-31T04:23:02.791Z,684203a3-0bac-4aab-a974-77290479a6d1
4645,,,,,35372030.64,21055658.91,13370882.88,2023-10-31T00:00:00.000Z,,0,4fc95cb72e5ad929d1e87bb8809e418573690f6b,2023-10-31T04:23:02.791Z,a116a830-53e7-4684-a615-9abb60df6f59
4646,,,,,2845702.47,612333.74,2037606.74,2023-10-31T00:00:00.000Z,,0,2b7284471cea9a4a0dddf2f0d76c2e9ff824386b,2023-10-31T04:23:02.791Z,bbbb95bb-c814-485a-bd13-6ff891b18af3
4647,,,,,6222644.21,432435.19,5359950.19,2023-10-31T00:00:00.000Z,,0,1bc066ea8c84a0672fe48643f8d6d0e2eb31df8b,2023-10-31T04:23:02.791Z,06e98a25-6ff8-42c1-8fa4-a893577e8614
4648,,,,,1853546.84,35027.85,1642267.82,2023-10-31T00:00:00.000Z,,0,138bc8780bc82ccb1605f0d4343fbbb987935acc,2023-10-31T04:23:02.791Z,802997ee-7d0b-4bc1-87ef-cea74317a989
4650,,,,,9341134.02,2413308,5950439.44,2023-10-31T00:00:00.000Z,,314582.75,7ab9112c68b56c3f5dddd5cafe06525dad7fffd2,2023-10-31T04:23:02.791Z,0687d705-ed77-4ed2-8c78-1f7cd2e51955
4601,417,1962203.12,1787063.29,175139.83,19812148.2,1524311.22,17089471.41,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,0,ac26186ab2494f3e9bd7f2b9877c99c3e9263b0e,2023-10-31T05:42:54.770Z,dca73433-7a21-4a35-a39a-c6d9f14b333e
4651,,,,,24778045.57,23843883.58,23745.48,2023-10-31T00:00:00.000Z,,100327.03,35d71caa8a1b988cc7f7dd22311650ce1fc9d9b3,2023-10-31T04:23:02.791Z,b350e799-26fd-459c-ac2b-b4f5930c7f53
4605,262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,807681.6,bcf78449f638648554333dc4a3e6538996ba9266,2023-10-31T05:42:54.770Z,3c61129c-7839-4e8a-8c5d-d7b1565fcd29
4653,,,,,8901805.59,8210502.38,0,2023-10-31T00:00:00.000Z,,0,c9f859a0c439cff14575007a4732cb669bc00370,2023-10-31T04:23:02.791Z,b3d2b491-6da6-4f7b-ba59-2d78aa9f75bc
